LINENAME,LINENUMBER,CDP,CDP_TRACE,CDP_X,CDP_Y,CDP_LON,CDP_LAT
OA16ESP00060A061,60,6106476,4801,608058.76,6550663.68,-1.116405874557183,59.0796204244015
OA16ESP00060A061,60,6106576,4901,609307.36,6550709.12,-1.094612289316478,59.07971026149273
OA16ESP00060A061,60,6106676,5001,610556.36,6550753.28,-1.0728123351386205,59.07978484401822
OA16ESP00060A061,60,6106776,5101,611805.24,6550801.92,-1.0510121743452103,59.07989600276852
OA16ESP00060A061,60,6106876,5201,613054.2000000001,6550849.92,-1.0292108839936862,59.07999773138509
OA16ESP00060A061,60,6106976,5301,614301.68,6550913.92,-1.007427020640394,59.0802397920356
OA16ESP00060A061,60,6107076,5401,615550.36,6550967.04,-0.9856277301097948,59.08038022016656
OA16ESP00060A061,60,6107176,5501,616797.88,6551031.04,-0.9638427800035304,59.080614946896574
OA16ESP00060A061,60,6107276,5601,618046.76,6551075.2,-0.9420445640898752,59.08066757892167
OA16ESP00060A061,60,6107376,5701,619295.3200000001,6551121.28,-0.9202508987771956,59.08073386771342
OA16ESP00060A061,60,6107476,5801,620544.0,6551169.92,-0.898453733983553,59.08081943469858
OA16ESP00060A061,60,6107576,5901,621793.52,6551219.84,-0.8766411884657614,59.08091258521133
OA16ESP00060A061,60,6107676,6001,623041.88,6551274.24,-0.854846322339814,59.08104260551965
OA16ESP00060A061,60,6107776,6101,624290.08,6551324.8,-0.8330563383463713,59.08113454864338
OA16ESP00060A061,60,6107876,6201,625538.48,6551376.6400000015,-0.8112621044164691,59.08123425801719
OA16ESP00060A061,60,6107962,6287,626612.76,6551413.12,-0.7925122653585251,59.08124417430591
,-999,-999,-999,,,,
OA16ESP00051A014,51,1400001,1,644822.24,6643674.24,-0.4125184883198227,59.90311661328928
OA16ESP00051A014,51,1400101,101,644174.08,6642605.44,-0.4248359174502542,59.89375599989449
OA16ESP00051A014,51,1400201,201,643540.24,6641525.12,-0.4368987542302625,59.884285865336096
OA16ESP00051A014,51,1400301,301,642979.0,6640403.84,-0.4476874572785653,59.87442203581795
OA16ESP00051A014,51,1400401,401,642398.76,6639296.0,-0.4587994298399853,59.86468437468783
OA16ESP00051A014,51,1400501,501,641801.76,6638197.12,-0.4701976277666279,59.8550318427554
OA16ESP00051A014,51,1400601,601,641213.92,6637095.04,-0.4814280430994787,59.84534643729769
OA16ESP00051A014,51,1400701,701,640626.76,6635991.68,-0.4926406292530925,59.83564830545491
OA16ESP00051A014,51,1400801,801,640038.0,6634890.24,-0.5038738653385634,59.825966928941625
OA16ESP00051A014,51,1400901,901,639445.36,6633788.8,-0.5151696479151914,59.816285844860126
OA16ESP00051A014,51,1401001,1001,638859.76,6632684.8,-0.5263351670352935,59.80657841229544
OA16ESP00051A014,51,1401101,1101,638265.12,6631587.2,-0.5376508475015844,59.79693040776761
OA16ESP00051A014,51,1401201,1201,637679.52,6630483.2,-0.5488032680389383,59.78722095939812
OA16ESP00051A014,51,1401301,1301,637083.76,6629383.68,-0.5601269985627234,59.77755405926618
OA16ESP00051A014,51,1401401,1401,636495.0,6628282.24,-0.5713208723120782,59.76786660344208
OA16ESP00051A014,51,1401501,1501,635907.64,6627178.88,-0.5824845641714904,59.75816045747235
OA16ESP00051A014,51,1401601,1601,635313.64,6626079.36,-0.5937572972481038,59.74848992344997
OA16ESP00051A014,51,1401701,1701,634711.8,6624983.04,-0.6051607537653017,59.73884961950249
OA16ESP00051A014,51,1401801,1801,634131.12,6623878.4,-0.6161869500736127,59.72912680187402
OA16ESP00051A014,51,1401901,1901,633530.88,6622780.8,-0.6275496615958578,59.71947244752084
OA16ESP00051A014,51,1402001,2001,632944.76,6621676.8,-0.6386590894613635,59.7097551256761
OA16ESP00051A014,51,1402101,2101,632345.88,6620581.12,-0.6499833212111078,59.700115515658695
OA16ESP00051A014,51,1402201,2201,631755.88,6619477.76,-0.6611482051647344,59.69040316093844
OA16ESP00051A014,51,1402301,2301,631168.76,6618375.04,-0.6722550820192125,59.68069463971175
OA16ESP00051A014,51,1402401,2401,630572.0,6617276.16,-0.6835241013732594,59.67102260031915
OA16ESP00051A014,51,1402501,2501,629977.52,6616177.28,-0.6947461536562862,59.661348830210585
OA16ESP00051A014,51,1402601,2601,629388.24,6615075.2,-0.7058714746849286,59.651643723346936
OA16ESP00051A014,51,1402701,2701,628798.24,6613973.76,-0.7170026949726354,59.64194358593883
OA16ESP00051A014,51,1402801,2801,628206.24,6612872.96,-0.7281624945527232,59.632248809042224
OA16ESP00051A014,51,1402901,2901,627611.64,6611774.08,-0.7393607111231199,59.6225710531326
OA16ESP00051A014,51,1403001,3001,627018.12,6610674.560000001,-0.7505337012058039,59.61288621847473
OA16ESP00051A014,51,1403101,3101,626424.48,6609574.4,-0.7617027240280629,59.60319467400015
OA16ESP00051A014,51,1403201,3201,625823.52,6608478.08,-0.7729925437412346,59.59353878595242
OA16ESP00051A014,51,1403301,3301,625234.56,6607375.36,-0.7840673100190004,59.58382085363195
OA16ESP00051A014,51,1403401,3401,624638.0,6606277.76,-0.7952670678222323,59.57415014104205
OA16ESP00051A014,51,1403501,3501,624043.24,6605178.24,-0.8064296488670247,59.56446065831573
OA16ESP00051A014,51,1403601,3601,623449.3200000001,6604078.72,-0.8175709231344278,59.554769926145326
OA16ESP00051A014,51,1403701,3701,622861.64,6602975.36,-0.8285976914247776,59.54504190792695
OA16ESP00051A014,51,1403801,3801,622269.4400000001,6601877.12,-0.8396949792047936,59.53536017401963
OA16ESP00051A014,51,1403901,3901,621679.0,6600774.4,-0.8507573325215292,59.52563673731103
OA16ESP00051A014,51,1404001,4001,621078.64,6599678.72,-0.8619844458453235,59.51597835416944
OA16ESP00051A014,51,1404101,4101,620486.64,6598577.28,-0.8730607708832857,59.50626486881048
OA16ESP00051A014,51,1404201,4201,619892.12,6597478.4,-0.8841737244587292,59.496574089016505
OA16ESP00051A014,51,1404301,4301,619273.56,6596389.76,-0.8956987007707196,59.486981037848125
OA16ESP00051A014,51,1404401,4401,618583.4400000001,6595349.12,-0.9084526991551968,59.47783787927762
OA16ESP00051A014,51,1404501,4501,617889.36,6594308.48,-0.9212696101218107,59.468694537404616
OA16ESP00051A014,51,1404601,4601,617198.88,6593267.84,-0.9340161029285924,59.45954888491135
OA16ESP00051A014,51,1404701,4701,616495.64,6592233.6000000015,-0.9469770985582304,59.45046290967263
OA16ESP00051A014,51,1404801,4801,615796.76,6591197.44,-0.95985532793547,59.44135716822654
OA16ESP00051A014,51,1404901,4901,615104.12,6590156.8,-0.972619092228864,59.43220819588217
OA16ESP00051A014,51,1405001,5001,614411.52,6589116.8,-0.9853748948932588,59.42306365990678
OA16ESP00051A014,51,1405101,5101,613719.36,6588076.8,-0.9981160451222958,59.4139177102975
OA16ESP00051A014,51,1405201,5201,613017.08,6587042.560000001,-1.0110254025039624,59.40482487768838
OA16ESP00051A014,51,1405301,5301,612326.48,6586001.28,-1.0237262712584148,59.3956721498202
OA16ESP00051A014,51,1405401,5401,611631.0,6584963.84,-1.0365038099872916,59.3865461677479
OA16ESP00051A014,51,1405501,5501,610938.48,6583923.2,-1.0492240446457766,59.37738938842592
OA16ESP00051A014,51,1405601,5601,610235.0,6582890.88,-1.0621258560901907,59.368308856651375
OA16ESP00051A014,51,1405701,5701,609541.08,6581850.24,-1.074856921645441,59.3591498478656
OA16ESP00051A014,51,1405801,5801,608838.88,6580816.0,-1.0877233899598793,59.3500491242939
OA16ESP00051A014,51,1405901,5901,608150.24,6579773.44,-1.1003488695222026,59.34086893842735
OA16ESP00051A014,51,1406001,6001,607445.8,6578741.12,-1.1132399478462287,59.33178340821605
OA16ESP00051A014,51,1406101,6101,606759.0,6577697.28,-1.125820039725313,59.32258870521457
OA16ESP00051A014,51,1406201,6201,606059.8,6576661.12,-1.1386072411389256,59.313464783458194
OA16ESP00051A014,51,1406301,6301,605363.52,6575623.68,-1.151336941010842,59.304327344641216
OA16ESP00051A014,51,1406401,6401,604666.48,6574586.24,-1.164073125637216,59.295188804102814
OA16ESP00051A014,51,1406501,6501,603976.36,6573544.32,-1.1766832141309544,59.28600706181511
OA16ESP00051A014,51,1406601,6601,603276.8,6572508.8,-1.1894489952683085,59.27688380028414
OA16ESP00051A014,51,1406701,6701,602574.88,6571474.560000001,-1.202248698241092,59.26777130246314
OA16ESP00051A014,51,1406801,6801,601875.64,6570439.04,-1.2149951663062737,59.2586453677028
OA16ESP00051A014,51,1406901,6901,601179.88,6569400.32,-1.22767530331426,59.24948858626941
OA16ESP00051A014,51,1407001,7001,600479.0,6568365.44,-1.2404365418606742,59.24036620589448
OA16ESP00051A014,51,1407101,7101,599780.88,6567328.0,-1.2531437759800703,59.23121890158967
OA16ESP00051A014,51,1407201,7201,599095.64,6566284.16,-1.2656215646576972,59.22200985691399
OA16ESP00051A014,51,1407301,7301,598404.48,6565242.88,-1.2781950849128294,59.21282392293969
OA16ESP00051A014,51,1407401,7401,597733.0,6564190.72,-1.2904222833432255,59.203534538766704
OA16ESP00051A014,51,1407501,7501,597039.12,6563152.0,-1.3030287578502022,59.19436972121322
OA16ESP00051A014,51,1407601,7601,596342.8,6562113.28,-1.3156711392260347,59.185204191132456
OA16ESP00051A014,51,1407701,7701,595642.36,6561078.4,-1.328377095523521,59.17607278503261
OA16ESP00051A014,51,1407801,7801,594957.64,6560033.28,-1.3408058748895566,59.16684466399916
OA16ESP00051A014,51,1407901,7901,594354.48,6558945.92,-1.3518206391747198,59.15721805782869
OA16ESP00051A014,51,1408001,8001,593809.0,6557820.8,-1.3618375219117682,59.14723880694249
OA16ESP00051A014,51,1408101,8101,593271.64,6556693.12,-1.3717077872486434,59.13723398377872
OA16ESP00051A014,51,1408201,8201,592732.76,6555565.44,-1.38159880208888,59.127228701035605
OA16ESP00051A014,51,1408301,8301,592199.24,6554435.2,-1.3913915141422546,59.11719848412683
OA16ESP00051A014,51,1408401,8401,591658.48,6553308.8,-1.4013032224915838,59.10720351665627
OA16ESP00051A014,51,1408501,8501,591130.48,6552176.0,-1.4109891453797865,59.097147573182205
OA16ESP00051A014,51,1408601,8601,590722.48,6550998.4,-1.4185947022774277,59.08666319613403
OA16ESP00051A014,51,1408701,8701,590353.64,6549804.8,-1.4255192966028074,59.07602641578034
OA16ESP00051A014,51,1408801,8801,589991.36,6548609.28,-1.4323259896104077,59.06537061191348
OA16ESP00051A014,51,1408901,8901,589629.36,6547413.12,-1.4391237988555643,59.05470861158263
OA16ESP00051A014,51,1409001,9001,589267.76,6546216.96,-1.4459103795785655,59.04404613629461
OA16ESP00051A014,51,1409101,9101,588905.8,6545020.8,-1.452698978929256,59.03338334564404
OA16ESP00051A014,51,1409201,9201,588545.24,6543825.28,-1.459458695643763,59.02272562022495
OA16ESP00051A014,51,1409301,9301,588185.2000000001,6542627.84,-1.4662058999124392,59.01205016378643
OA16ESP00051A014,51,1409401,9401,587796.12,6541425.28,-1.4734562134477027,59.00133431336008
OA16ESP00051A014,51,1409501,9501,587412.48,6540234.88,-1.4806025385791357,58.99072607646442
OA16ESP00051A014,51,1409601,9601,586984.48,6539059.84,-1.4885097841945936,58.98026431199779
OA16ESP00051A014,51,1409701,9701,586555.2000000001,6537886.72,-1.4964336954571638,58.96981952360279
OA16ESP00051A014,51,1409801,9801,586126.0,6536714.24,-1.5043511319905896,58.95937994352482
OA16ESP00051A014,51,1409901,9901,585694.0,6535541.12,-1.5123126362580117,58.94893465662228
OA16ESP00051A014,51,1410001,10001,585271.92,6534364.8,-1.520098217468152,58.938458144331655
OA16ESP00051A014,51,1410101,10101,584840.64,6533191.68,-1.5280375610929784,58.92801167441533
OA16ESP00051A014,51,1410201,10201,584403.92,6532021.12,-1.536065525455348,58.91758873332898
OA16ESP00051A014,51,1410301,10301,583974.3200000001,6530848.0,-1.5439660243484628,58.907140883438935
OA16ESP00051A014,51,1410401,10401,583561.64,6529667.2,-1.5515710677499095,58.89662027666152
OA16ESP00051A014,51,1410501,10501,583143.24,6528490.88,-1.5592689771632315,58.8861405141018
OA16ESP00051A014,51,1410601,10601,582711.76,6527317.76,-1.5671877781923689,58.87569150198477
OA16ESP00051A014,51,1410701,10701,582290.48,6526142.08,-1.5749259172886925,58.86521703556202
OA16ESP00051A014,51,1410801,10801,581858.8,6524968.96,-1.582838606608414,58.85476703150632
OA16ESP00051A014,51,1410901,10901,581436.88,6523792.0,-1.5905788245306258,58.844280186701134
OA16ESP00051A014,51,1411001,11001,581003.88,6522620.16,-1.5985043412550315,58.83384089374098
OA16ESP00051A014,51,1411101,11101,580575.4400000001,6521447.04,-1.6063465716450542,58.82338873499767
OA16ESP00051A014,51,1411201,11201,580146.24,6520273.28,-1.6141974253723088,58.8129304601455
OA16ESP00051A014,51,1411301,11301,579724.76,6519096.32,-1.621911085147102,58.80244151622868
OA16ESP00051A014,51,1411401,11401,579303.64,6517920.0,-1.6296135974956385,58.79195775663568
OA16ESP00051A014,51,1411501,11501,578875.0,6516746.24,-1.6374405567930983,58.78149786081634
OA16ESP00051A014,51,1411601,11601,578454.76,6515569.92,-1.6451184627513968,58.77101294562766
OA16ESP00051A014,51,1411701,11701,578034.0,6514392.96,-1.6528009127594028,58.76052188680378
OA16ESP00051A014,51,1411801,11801,577613.2000000001,6513216.6400000015,-1.6604791649765889,58.75003608949228
OA16ESP00051A014,51,1411901,11901,577186.2000000001,6512042.24,-1.668259175716277,58.73956814586897
OA16ESP00051A014,51,1412001,12001,576759.08,6510867.2,-1.6760367650377008,58.7290939735317
OA16ESP00051A014,51,1412101,12101,576335.24,6509692.16,-1.6837530293703291,58.71861871945617
OA16ESP00051A014,51,1412201,12201,575909.3200000001,6508517.76,-1.69150029678139,58.70814908030417
OA16ESP00051A014,51,1412301,12301,575481.76,6507343.36,-1.6992711682184114,58.69767922711894
OA16ESP00051A014,51,1412401,12401,575052.48,6506170.24,-1.70706657718706,58.68722066189735
OA16ESP00051A014,51,1412501,12501,574627.12,6504995.2,-1.7147903342009716,58.6767436772967
OA16ESP00051A014,51,1412601,12601,574201.24,6503820.16,-1.7225183842499798,58.66626628474419
OA16ESP00051A014,51,1412701,12701,573772.2000000001,6502645.76,-1.730296001769773,58.65579467835595
OA16ESP00051A014,51,1412801,12801,573349.0,6501470.72,-1.737968540427068,58.64531583554224
OA16ESP00051A014,51,1412901,12901,572926.76,6500293.76,-1.745620533632988,58.63481910131778
OA16ESP00051A014,51,1413001,13001,572497.52,6499120.0,-1.7533873775626192,58.62435177939645
OA16ESP00051A014,51,1413101,13101,572069.36,6497946.88,-1.7611307523873236,58.613889522897225
OA16ESP00051A014,51,1413201,13201,571644.24,6496771.2,-1.7688179730654,58.603403280005615
OA16ESP00051A014,51,1413301,13301,571218.12,6495596.8,-1.776517355102766,58.59292820155788
OA16ESP00051A014,51,1413401,13401,570795.92,6494421.12,-1.7841450986534464,58.58244049836591
OA16ESP00051A014,51,1413501,13501,570372.64,6493244.8,-1.791787006844408,58.57194673771776
OA16ESP00051A014,51,1413601,13601,569946.48,6492071.04,-1.799473011492402,58.561475939256525
OA16ESP00051A014,51,1413701,13701,569516.48,6490897.28,-1.8072203621959304,58.551005260994536
OA16ESP00051A014,51,1413801,13801,569086.2000000001,6489724.8,-1.814967478974716,58.540545620846274
OA16ESP00051A014,51,1413901,13901,568658.92,6488549.76,-1.822659212865741,58.53006202168781
OA16ESP00051A014,51,1414001,14001,568228.0,6487377.28,-1.830408033877967,58.51960148584028
OA16ESP00051A014,51,1414101,14101,567804.36,6486202.24,-1.838028056258272,58.50911633216604
OA16ESP00051A014,51,1414115,14115,567746.0,6486037.12,-1.839078383200624,58.5076427076788
,-999,-999,-999,,,,
OA16ESP00037A036,37,3602009,1,577345.8,6575217.92,-1.6433486816819096,59.30673605129152
OA16ESP00037A036,37,3602109,101,576752.48,6574117.76,-1.6541559472993237,59.29696721390644
OA16ESP00037A036,37,3602209,201,576155.52,6573020.16,-1.6650199638844274,59.2872210812687
OA16ESP00037A036,37,3602309,301,575564.12,6571918.72,-1.675781547612195,59.27743853945674
OA16ESP00037A036,37,3602409,401,574976.76,6570816.0,-1.6864665244271928,59.26764286565034
OA16ESP00037A036,37,3602509,501,574380.12,6569717.76,-1.6973065063324415,59.25788812857021
OA16ESP00037A036,37,3602609,601,573784.48,6568618.88,-1.7081229581118482,59.24812653308653
OA16ESP00037A036,37,3602709,701,573185.52,6567521.92,-1.7189907298466514,59.23838181356653
OA16ESP00037A036,37,3602809,801,572582.36,6566428.16,-1.7299247836422975,59.22866559903306
OA16ESP00037A036,37,3602909,901,571978.12,6565333.76,-1.7408717221307537,59.21894286735784
OA16ESP00037A036,37,3603009,1001,571374.0,6564241.28,-1.7518096809014518,59.2092363971229
OA16ESP00037A036,37,3603109,1101,570772.48,6563144.96,-1.76269714757362,59.19949406259805
OA16ESP00037A036,37,3603209,1201,570175.0,6562048.0,-1.773507904924878,59.18974436853554
OA16ESP00037A036,37,3603309,1301,569570.36,6560954.24,-1.7844367109886157,59.18002364298976
OA16ESP00037A036,37,3603409,1401,568973.0,6559856.0,-1.7952333901576192,59.17026056066104
OA16ESP00037A036,37,3603509,1501,568375.76,6558759.04,-1.8060213937187823,59.16050802013813
OA16ESP00037A036,37,3603609,1601,567782.36,6557658.88,-1.8167371091886828,59.150725207390096
OA16ESP00037A036,37,3603709,1701,567179.88,6556563.84,-1.827603773461633,59.14098887911357
OA16ESP00037A036,37,3603809,1801,566580.4400000001,6555467.520000001,-1.8384115305255877,59.13123964028999
OA16ESP00037A036,37,3603909,1901,565979.88,6554371.84,-1.8492324900619408,59.12149538806111
OA16ESP00037A036,37,3604009,2001,565384.12,6553272.96,-1.8599644356433216,59.111720732866594
OA16ESP00037A036,37,3604109,2101,564877.88,6552133.12,-1.869139888603387,59.10156378420971
OA16ESP00037A036,37,3604209,2201,564390.08,6550981.76,-1.8779915145614905,59.09129993770374
OA16ESP00037A036,37,3604309,2301,563909.36,6549828.48,-1.886714884260969,59.081017156299765
OA16ESP00037A036,37,3604409,2401,563434.24,6548673.28,-1.8953359073227132,59.07071568552442
OA16ESP00037A036,37,3604509,2501,562957.8,6547518.72,-1.9039745661200609,59.06041955109942
OA16ESP00037A036,37,3604609,2601,562481.56,6546362.88,-1.9126049042770328,59.0501112874788
OA16ESP00037A036,37,3604709,2701,562009.76,6545208.32,-1.921152328638757,59.03981326722974
OA16ESP00037A036,37,3604809,2801,561641.64,6544014.08,-1.9278998567709245,59.02914344100567
OA16ESP00037A036,37,3604909,2901,561272.76,6542819.84,-1.934656405772296,59.01847334268341
OA16ESP00037A036,37,3605009,3001,560904.36,6541626.24,-1.941400207226964,59.00780854082237
OA16ESP00037A036,37,3605109,3101,560540.0,6540430.08,-1.948070204761972,58.99711980111464
OA16ESP00037A036,37,3605209,3201,560172.12,6539235.84,-1.954796747750011,58.9864484226993
OA16ESP00037A036,37,3605309,3301,559805.76,6538040.96,-1.9614928380277767,58.97577070690704
OA16ESP00037A036,37,3605409,3401,559440.56,6536846.08,-1.9681645877624612,58.96509245483972
OA16ESP00037A036,37,3605509,3501,559083.52,6535649.28,-1.9746908724308343,58.95439546628431
OA16ESP00037A036,37,3605609,3601,558722.24,6534453.12,-1.9812865832879785,58.94370444643285
OA16ESP00037A036,37,3605709,3701,558360.36,6533255.68,-1.9878889410302756,58.93300164950108
OA16ESP00037A036,37,3605809,3801,558001.12,6532059.520000001,-1.9944410062926377,58.92230962386736
OA16ESP00037A036,37,3605909,3901,557646.08,6530861.44,-2.0009165828412603,58.9115994340468
OA16ESP00037A036,37,3606009,4001,557289.0,6529664.6400000015,-2.0074231918774696,58.90090065671066
OA16ESP00037A036,37,3606109,4101,556931.68,6528467.2,-2.013930076647501,58.89019580830188
OA16ESP00037A036,37,3606209,4201,556568.64,6527271.04,-2.0205317838467542,58.87950284930817
OA16ESP00037A036,37,3606309,4301,556207.0,6526074.88,-2.0271051150354755,58.86880934178642
OA16ESP00037A036,37,3606409,4401,555851.12,6524876.8,-2.0335750101842347,58.85809748402159
OA16ESP00037A036,37,3606509,4501,555497.2,6523678.72,-2.0400069191602563,58.84738502154213
OA16ESP00037A036,37,3606609,4601,555143.3200000001,6522480.6400000015,-2.046434134293698,58.836672205463785
OA16ESP00037A036,37,3606709,4701,554787.0,6521283.2,-2.0528994472570297,58.82596509823499
OA16ESP00037A036,37,3606809,4801,554423.88,6520087.68,-2.059477990099112,58.81527573769288
OA16ESP00037A036,37,3606909,4901,554062.76,6518891.520000001,-2.0660179999462573,58.80458001631312
OA16ESP00037A036,37,3607009,5001,553697.52,6517696.0,-2.072625079245133,58.79389019472346
OA16ESP00037A036,37,3607109,5101,553337.24,6516499.84,-2.0791424379642267,58.78319364750924
OA16ESP00037A036,37,3607209,5201,552974.76,6515303.68,-2.085693797440406,58.772497012761846
OA16ESP00037A036,37,3607309,5301,552613.24,6514106.88,-2.092224658778632,58.76179415351556
OA16ESP00037A036,37,3607409,5401,552246.36,6512912.0,-2.098843646069813,58.75110882426791
OA16ESP00037A036,37,3607509,5501,551887.88,6511715.2,-2.105313888752575,58.740404879206245
OA16ESP00037A036,37,3607609,5601,551524.76,6510520.32,-2.1118598150179757,58.72971837528869
OA16ESP00037A036,37,3607709,5701,551165.0,6509324.16,-2.118343987407565,58.71901962020965
OA16ESP00037A036,37,3607809,5801,550804.0,6508126.72,-2.12484584264311,58.70830916238303
OA16ESP00037A036,37,3607909,5901,550453.36,6506928.0,-2.1311652284473688,58.69758564918224
OA16ESP00037A036,37,3608009,6001,550087.76,6505733.12,-2.1377378728925858,58.68689800962207
OA16ESP00037A036,37,3608109,6101,549729.24,6504536.32,-2.144184816249553,58.67619195430856
OA16ESP00037A036,37,3608209,6201,549370.36,6503338.88,-2.150634126859268,58.66547984267468
OA16ESP00037A036,37,3608309,6301,549014.8,6502142.08,-2.157022110508623,58.65477275338538
OA16ESP00037A036,37,3608409,6401,548654.36,6500944.6400000015,-2.1634903578332034,58.644060119191735
OA16ESP00037A036,37,3608509,6501,548296.48,6499747.84,-2.169910395262272,58.633352595687306
OA16ESP00037A036,37,3608609,6601,547941.0,6498549.76,-2.176285430834948,58.62263296569363
OA16ESP00037A036,37,3608709,6701,547582.2,6497353.6000000015,-2.18271327373722,58.61193059799895
OA16ESP00037A036,37,3608809,6801,547224.36,6496156.16,-2.189120912090589,58.60121628336909
OA16ESP00037A036,37,3608909,6901,546870.68,6494958.08,-2.195453186118307,58.59049542756483
OA16ESP00037A036,37,3609009,7001,546516.56,6493760.0,-2.20178912767369,58.57977428020924
OA16ESP00037A036,37,3609109,7101,546153.36,6492563.2,-2.2082769932734814,58.56906525037257
OA16ESP00037A036,37,3609209,7201,545795.0,6491367.04,-2.2146775724006487,58.558361105472855
OA16ESP00037A036,37,3609309,7301,545438.64,6490168.96,-2.221040247398652,58.5476391645797
OA16ESP00037A036,37,3609409,7401,545080.92,6488972.16,-2.227422116395244,58.53692851753424
OA16ESP00037A036,37,3609509,7501,544753.68,6487763.2,-2.233279147276824,58.526105201571816
OA16ESP00037A036,37,3609609,7601,544448.24,6486547.2,-2.2387597507645185,58.515216152069456
OA16ESP00037A036,37,3609709,7701,544194.12,6485322.88,-2.243357984740015,58.50424693801588
OA16ESP00037A036,37,3609757,7749,544087.88,6484732.8,-2.24529458513419,58.49895845008013
,-999,-999,-999,,,,
OA16ESP00134A041,134,4101683,1,515703.16,6500695.68,-2.7311907299379583,58.64426191808826
OA16ESP00134A041,134,4101783,101,516226.6,6501829.76,-2.7220919391243803,58.654427912892
OA16ESP00134A041,134,4101883,201,516757.32,6502961.28,-2.7128625444953056,58.664569972789295
OA16ESP00134A041,134,4101983,301,517279.56,6504096.0,-2.7037737620779243,58.6747404256207
OA16ESP00134A041,134,4102083,401,517807.32,6505228.16,-2.694584670633005,58.684886999108336
OA16ESP00134A041,134,4102183,501,518337.52,6506359.68,-2.685348184656327,58.695027045293
OA16ESP00134A041,134,4102283,601,518866.88,6507491.2,-2.676120820127916,58.70516644439864
OA16ESP00134A041,134,4102383,701,519403.64,6508618.88,-2.6667606664613577,58.71527034460179
OA16ESP00134A041,134,4102483,801,519936.64,6509749.12,-2.657459782235669,58.725396706913465
OA16ESP00134A041,134,4102583,901,520468.24,6510880.0,-2.648177609694703,58.73552819011218
OA16ESP00134A041,134,4102683,1001,521001.24,6512010.24,-2.638865900682517,58.74565316773557
OA16ESP00134A041,134,4102783,1101,521535.6,6513139.2,-2.629525386173405,58.75576588808013
OA16ESP00134A041,134,4102883,1201,522070.68,6514268.8,-2.620166926178323,58.765883620873474
OA16ESP00134A041,134,4102983,1301,522588.84,6515405.44,-2.611094907013404,58.77606475892589
OA16ESP00134A041,134,4103083,1401,523050.8,6516569.6000000015,-2.602986901271952,58.7864953795004
OA16ESP00134A041,134,4103183,1501,523528.56,6517726.08,-2.5946014301882108,58.79685563801959
OA16ESP00134A041,134,4103283,1601,524160.8,6518808.96,-2.5835450495273093,58.8065457563865
OA16ESP00134A041,134,4103383,1701,524975.68,6519804.8,-2.5693301410805143,58.8154427251301
OA16ESP00134A041,134,4103483,1801,525931.52,6520737.28,-2.5526742744215256,58.82376066503439
OA16ESP00134A041,134,4103583,1901,526999.8,6521614.08,-2.5340695892291865,58.83156938695704
OA16ESP00134A041,134,4103683,2001,528062.4400000001,6522494.72,-2.515553767351176,58.83941025854379
OA16ESP00134A041,134,4103783,2101,529011.4400000001,6523424.0,-2.4989924620794848,58.8476929153051
OA16ESP00134A041,134,4103883,2201,529574.88,6524536.96,-2.489081713116676,58.85764955018661
OA16ESP00134A041,134,4103983,2301,530095.8,6525672.96,-2.4798993859300453,58.86781527853259
OA16ESP00134A041,134,4104083,2401,530620.48,6526807.04,-2.4706467110969834,58.877962820727895
OA16ESP00134A041,134,4104183,2501,531106.24,6527960.32,-2.4620611337421585,58.88828491022186
OA16ESP00134A041,134,4104283,2601,531593.64,6529112.32,-2.4534421452730366,58.89859478980604
OA16ESP00134A041,134,4104383,2701,532066.0,6530270.72,-2.445078166186621,58.908962664564605
OA16ESP00134A041,134,4104483,2801,532542.56,6531427.2,-2.4366365110824857,58.91931241387637
OA16ESP00134A041,134,4104583,2901,533024.24,6532581.76,-2.428101142967488,58.92964395221598
OA16ESP00134A041,134,4104683,3001,533501.2,6533738.24,-2.4196423767712942,58.939992512238135
OA16ESP00134A041,134,4104783,3101,533972.64,6534897.92,-2.411273975610989,58.95036966719346
OA16ESP00134A041,134,4104883,3201,534445.64,6536056.32,-2.4028736092070844,58.96073463609241
OA16ESP00134A041,134,4104983,3301,534925.24,6537212.16,-2.394353812454056,58.97107550854544
OA16ESP00134A041,134,4105083,3401,535407.36,6538366.72,-2.3857852632643874,58.98140409243257
OA16ESP00134A041,134,4105183,3501,535885.3200000001,6539521.92,-2.3772838498443574,58.9917381790199
OA16ESP00134A041,134,4105283,3601,536351.36,6540682.88,-2.368983853737959,59.0021244177188
OA16ESP00134A041,134,4105383,3701,536650.88,6541925.76,-2.363564515530966,59.01326001442998
OA16ESP00134A041,134,4105483,3801,536942.2,6543171.2,-2.358284042273914,59.02441905499681
OA16ESP00134A041,134,4105583,3901,537239.24,6544412.8,-2.3529011157851665,59.03554287444637
OA16ESP00134A041,134,4105683,4001,537534.0,6545656.32,-2.3475540971931075,59.04668388633333
OA16ESP00134A041,134,4105783,4101,537834.36,6546897.28,-2.342106403969036,59.05780116833181
OA16ESP00134A041,134,4105883,4201,538237.24,6548088.96,-2.334875844801842,59.06846651138021
OA16ESP00134A041,134,4105983,4301,538727.64,6549241.6000000015,-2.326120911292437,59.07877293030626
OA16ESP00134A041,134,4106083,4401,539258.12,6550371.84,-2.316665333838376,59.088873902641225
OA16ESP00134A041,134,4106183,4501,539788.56,6551502.72,-2.307204762414468,59.09897991012833
